Id : StandAnim - walkAnim - rotate180Animation - rotate90LeftAnimation - rotate90RightAnimation 
2130 : 1721 : 2405 : 2406 : 2414 : 2407
2131 : 1721 : 2405 : 2406 : 2414 : 2407
2132 : 1721 : 2405 : 2406 : 2414 : 2407
2133 : 808 : 819 : 820 : 822 : 821
2134 : 808 : 819 : 820 : 822 : 821
2135 : 808 : 819 : 820 : 822 : 821
2136 : 4650 : 4649 : 65535 : 65535 : 65535
2137 : 4650 : 4649 : 65535 : 65535 : 65535
2138 : 4650 : 4649 : 65535 : 65535 : 65535
2139 : 4650 : 4649 : 65535 : 65535 : 65535
2140 : 4650 : 4649 : 65535 : 65535 : 65535
2141 : 4650 : 4649 : 65535 : 65535 : 65535
2142 : 4650 : 4649 : 65535 : 65535 : 65535
2143 : 1796 : 1797 : 65535 : 65535 : 65535
2144 : 1796 : 1797 : 65535 : 65535 : 65535
2145 : 1796 : 1797 : 65535 : 65535 : 65535
2146 : 447 : 448 : 65535 : 65535 : 65535
2147 : 813 : 1205 : 1206 : 1208 : 1207
2148 : 808 : 808 : 65535 : 65535 : 65535
2149 : 808 : 808 : 65535 : 65535 : 65535
2150 : 808 : 808 : 65535 : 65535 : 65535
2151 : 808 : 808 : 65535 : 65535 : 65535
2152 : 808 : 819 : 820 : 822 : 821
2153 : 808 : 819 : 820 : 822 : 821
2154 : 2604 : 2602 : 65535 : 65535 : 65535
2155 : 2604 : 2602 : 65535 : 65535 : 65535
2156 : 2604 : 2602 : 65535 : 65535 : 65535
2157 : 2604 : 2602 : 65535 : 65535 : 65535
2158 : 2604 : 2602 : 65535 : 65535 : 65535
2159 : 2603 : 2601 : 65535 : 65535 : 65535
2160 : 2604 : 2602 : 65535 : 65535 : 65535
2161 : 2603 : 2601 : 65535 : 65535 : 65535
2162 : 2603 : 2601 : 65535 : 65535 : 65535
2163 : 2603 : 2601 : 65535 : 65535 : 65535
2164 : 2603 : 2601 : 65535 : 65535 : 65535
2165 : 2603 : 2601 : 65535 : 65535 : 65535
2166 : 2603 : 2601 : 65535 : 65535 : 65535
2167 : 2603 : 2601 : 65535 : 65535 : 65535
2168 : 2603 : 2601 : 65535 : 65535 : 65535
2169 : 2603 : 2601 : 65535 : 65535 : 65535
2170 : 2603 : 2601 : 65535 : 65535 : 65535
2171 : 2603 : 2601 : 65535 : 65535 : 65535
2172 : 2603 : 2601 : 65535 : 65535 : 65535
2173 : 2603 : 2601 : 65535 : 65535 : 65535
2174 : 2603 : 2601 : 65535 : 65535 : 65535
2175 : 2603 : 2601 : 65535 : 65535 : 65535
2176 : 2603 : 2601 : 65535 : 65535 : 65535
2177 : 2603 : 2601 : 65535 : 65535 : 65535
2178 : 2603 : 2601 : 65535 : 65535 : 65535
2179 : 2603 : 2601 : 65535 : 65535 : 65535
2180 : 2604 : 2602 : 65535 : 65535 : 65535
2181 : 2604 : 2602 : 65535 : 65535 : 65535
2182 : 2603 : 2601 : 65535 : 65535 : 65535
2183 : 2603 : 2601 : 65535 : 65535 : 65535
2184 : 2603 : 2601 : 65535 : 65535 : 65535
2185 : 2604 : 2602 : 65535 : 65535 : 65535
2186 : 2603 : 2601 : 65535 : 65535 : 65535
2187 : 2603 : 2601 : 65535 : 65535 : 65535
2188 : -1 : -1 : -1 : -1 : -1
2189 : 2618 : 2619 : 65535 : 65535 : 65535
2190 : 2618 : 2619 : 65535 : 65535 : 65535
2191 : 2624 : 2623 : 65535 : 65535 : 65535
2192 : 2624 : 2623 : 65535 : 65535 : 65535
2193 : 2631 : 2632 : 65535 : 65535 : 65535
2194 : 2631 : 2632 : 65535 : 65535 : 65535
2195 : 1740 : 1739 : 65535 : 65535 : 65535
2196 : 1740 : 1739 : 65535 : 65535 : 65535
2197 : 1740 : 1739 : 65535 : 65535 : 65535
2198 : 1740 : 1739 : 65535 : 65535 : 65535
2199 : 1740 : 1739 : 65535 : 65535 : 65535
2200 : 1740 : 1739 : 65535 : 65535 : 65535
2201 : 1740 : 1739 : 65535 : 65535 : 65535
2202 : 1740 : 1739 : 65535 : 65535 : 65535
2203 : 1740 : 1739 : 65535 : 65535 : 65535
2204 : 1740 : 1739 : 65535 : 65535 : 65535
2205 : 6966 : 6965 : 65535 : 65535 : 65535
2206 : 6374 : 6373 : 65535 : 65535 : 65535
2207 : 7032 : 7033 : 65535 : 65535 : 65535
2208 : 4311 : 4310 : 65535 : 65535 : 65535
2209 : 808 : 819 : 820 : 822 : 821
2210 : 808 : 819 : 820 : 822 : 821
2211 : 808 : 819 : 820 : 822 : 821
2212 : 808 : 819 : 820 : 822 : 821
2213 : -1 : 2562 : 2562 : 2562 : 2562
2214 : 808 : 819 : 820 : 822 : 821
2215 : 7017 : 7016 : 65535 : 65535 : 65535
2216 : 6153 : 6152 : 65535 : 65535 : 65535
2217 : 6153 : 6152 : 65535 : 65535 : 65535
2218 : 6153 : 6152 : 65535 : 65535 : 65535
2219 : 2151 : 98 : 65535 : 65535 : 65535
2220 : 101 : 98 : 65535 : 65535 : 65535
2221 : 101 : 98 : 65535 : 65535 : 65535
2222 : 2153 : 2156 : 65535 : 65535 : 65535
2223 : 101 : 98 : 65535 : 65535 : 65535
2224 : 2152 : 98 : 65535 : 65535 : 65535
2225 : 101 : 98 : 65535 : 65535 : 65535
2226 : 2152 : 98 : 65535 : 65535 : 65535
2227 : 2155 : 2154 : 65535 : 65535 : 65535
2228 : 101 : 98 : 65535 : 65535 : 65535
2229 : 317 : 314 : 65535 : 65535 : 65535
2230 : 2159 : 314 : 65535 : 65535 : 65535
2232 : 101 : 98 : 65535 : 65535 : 65535
2233 : 357 : 358 : 65535 : 65535 : 65535
2234 : 2931 : 2932 : 65535 : 65535 : 65535
2235 : 4650 : 4649 : 65535 : 65535 : 65535
2236 : 4650 : 4649 : 65535 : 65535 : 65535
2237 : 4318 : 4319 : 65535 : 65535 : 65535
2238 : 4318 : 4319 : 65535 : 65535 : 65535
2239 : 4318 : 4319 : 65535 : 65535 : 65535
2240 : 4318 : 4319 : 65535 : 65535 : 65535
2241 : 166 : 162 : 65535 : 65535 : 65535
2242 : 4318 : 4319 : 65535 : 65535 : 65535
2243 : 4318 : 4319 : 65535 : 65535 : 65535
2244 : 4318 : 4319 : 65535 : 65535 : 65535
2245 : 6181 : 6180 : 65535 : 65535 : 65535
2246 : 6181 : 6180 : 65535 : 65535 : 65535
2247 : 6139 : 6138 : 65535 : 65535 : 65535
2248 : 6186 : 6187 : 65535 : 65535 : 65535
2249 : 6181 : 6180 : 65535 : 65535 : 65535
2250 : 1338 : 1339 : 65535 : 65535 : 65535
2251 : 1338 : 1339 : 65535 : 65535 : 65535
2252 : 1338 : 1339 : 65535 : 65535 : 65535
2253 : 1338 : 1339 : 65535 : 65535 : 65535
2254 : 1338 : 1339 : 65535 : 65535 : 65535
2255 : 1338 : 1339 : 65535 : 65535 : 65535
2256 : 1338 : 1339 : 65535 : 65535 : 65535
2257 : 1338 : 1339 : 65535 : 65535 : 65535
2258 : 1338 : 1339 : 65535 : 65535 : 65535
2259 : 1338 : 1339 : 65535 : 65535 : 65535
2260 : 195 : 189 : 65535 : 65535 : 65535
2261 : 1310 : 1311 : 65535 : 65535 : 65535
2262 : 813 : 819 : 820 : 822 : 821
2263 : 813 : 819 : 820 : 822 : 821
2264 : 2774 : 2775 : 65535 : 65535 : 65535
2265 : 2850 : 2849 : 65535 : 65535 : 65535
2266 : 2850 : 2849 : 65535 : 65535 : 65535
2267 : 2850 : 2849 : 65535 : 65535 : 65535
2268 : 6040 : 6041 : 65535 : 65535 : 65535
2269 : 6040 : 6041 : 65535 : 65535 : 65535
2270 : 6040 : 6041 : 65535 : 65535 : 65535
2271 : 6040 : 6041 : 65535 : 65535 : 65535
2272 : 6040 : 6041 : 65535 : 65535 : 65535
2273 : 6040 : 6041 : 65535 : 65535 : 65535
2274 : 6040 : 6041 : 65535 : 65535 : 65535
2275 : 6040 : 6041 : 65535 : 65535 : 65535
2276 : 6040 : 6041 : 65535 : 65535 : 65535
2277 : 6040 : 6041 : 65535 : 65535 : 65535
2278 : 6040 : 6041 : 65535 : 65535 : 65535
2279 : 6040 : 6041 : 65535 : 65535 : 65535
2280 : 6040 : 6041 : 65535 : 65535 : 65535
2281 : 6040 : 6041 : 65535 : 65535 : 65535
2282 : 6040 : 6041 : 65535 : 65535 : 65535
2283 : 6040 : 6041 : 65535 : 65535 : 65535
2284 : 6040 : 6041 : 65535 : 65535 : 65535
2285 : 6040 : 6041 : 65535 : 65535 : 65535
2286 : 6040 : 6041 : 65535 : 65535 : 65535
2287 : 6040 : 6041 : 65535 : 65535 : 65535
2288 : 6040 : 6041 : 65535 : 65535 : 65535
2289 : 6040 : 6041 : 65535 : 65535 : 65535
2290 : 6040 : 6041 : 65535 : 65535 : 65535
2291 : 6040 : 6041 : 65535 : 65535 : 65535
2292 : 6040 : 6041 : 65535 : 65535 : 65535
2293 : 6040 : 6041 : 65535 : 65535 : 65535
2294 : 6040 : 6041 : 65535 : 65535 : 65535
2295 : 6040 : 6041 : 65535 : 65535 : 65535
2296 : 6040 : 6041 : 65535 : 65535 : 65535
2297 : 6040 : 6041 : 65535 : 65535 : 65535
2298 : 6040 : 6041 : 65535 : 65535 : 65535
2299 : 6040 : 6041 : 65535 : 65535 : 65535
2300 : 6043 : 6044 : 65535 : 65535 : 65535
2301 : 6040 : 6041 : 65535 : 65535 : 65535
2302 : 6045 : 6046 : 65535 : 65535 : 65535
2303 : 6040 : 6041 : 65535 : 65535 : 65535
2304 : 6040 : 6041 : 65535 : 65535 : 65535
2305 : 6040 : 6041 : 65535 : 65535 : 65535
2306 : 6040 : 6041 : 65535 : 65535 : 65535
2307 : 6040 : 6041 : 65535 : 65535 : 65535
2308 : 6040 : 6041 : 65535 : 65535 : 65535
2309 : 6040 : 6041 : 65535 : 65535 : 65535
2310 : 6040 : 6041 : 65535 : 65535 : 65535
2311 : 6040 : 6041 : 65535 : 65535 : 65535
2312 : 6040 : 6041 : 65535 : 65535 : 65535
2313 : 6040 : 6041 : 65535 : 65535 : 65535
2314 : 6040 : 6041 : 65535 : 65535 : 65535
2315 : 6040 : 6041 : 65535 : 65535 : 65535
2316 : 6040 : 6041 : 65535 : 65535 : 65535
2317 : 6040 : 6041 : 65535 : 65535 : 65535
2318 : 6040 : 6041 : 65535 : 65535 : 65535
2319 : 6058 : 6057 : 65535 : 65535 : 65535
2320 : 6058 : 6057 : 65535 : 65535 : 65535
2321 : 6058 : 6057 : 65535 : 65535 : 65535
2322 : 6040 : 6042 : 65535 : 65535 : 65535
2323 : 6040 : 6042 : 65535 : 65535 : 65535
2324 : 6052 : 6053 : 65535 : 65535 : 65535
2325 : 6040 : 6042 : 65535 : 65535 : 65535
2326 : 6052 : 6053 : 65535 : 65535 : 65535
2327 : 6040 : 6042 : 65535 : 65535 : 65535
2328 : 6052 : 6053 : 65535 : 65535 : 65535
2329 : 6040 : 6042 : 65535 : 65535 : 65535
2330 : 6052 : 6053 : 65535 : 65535 : 65535
2331 : 6040 : 6042 : 65535 : 65535 : 65535
2332 : 6052 : 6053 : 65535 : 65535 : 65535
2333 : 6040 : 6042 : 65535 : 65535 : 65535
2334 : 6052 : 6053 : 65535 : 65535 : 65535
2335 : 6040 : 6042 : 65535 : 65535 : 65535
2336 : 6052 : 6053 : 65535 : 65535 : 65535
2337 : 6040 : 6042 : 65535 : 65535 : 65535
2338 : 6052 : 6053 : 65535 : 65535 : 65535
2339 : 6062 : 6061 : 65535 : 65535 : 65535
2340 : 6062 : 6061 : 65535 : 65535 : 65535
2341 : 6075 : 6076 : 65535 : 65535 : 65535
2342 : 808 : 819 : 820 : 822 : 821
2343 : 6036 : 6036 : 65535 : 65535 : 65535
2344 : 6040 : 6041 : 65535 : 65535 : 65535
2345 : 808 : 819 : 820 : 822 : 821
2346 : 101 : 98 : 65535 : 65535 : 65535
2347 : 101 : 98 : 65535 : 65535 : 65535
2348 : 101 : 98 : 65535 : 65535 : 65535
2349 : 101 : 98 : 65535 : 65535 : 65535
2350 : 101 : 98 : 65535 : 65535 : 65535
2351 : 101 : 98 : 65535 : 65535 : 65535
2352 : 101 : 98 : 65535 : 65535 : 65535
2353 : 101 : 98 : 65535 : 65535 : 65535
2354 : 101 : 98 : 65535 : 65535 : 65535
2355 : 101 : 98 : 65535 : 65535 : 65535
2356 : 101 : 98 : 65535 : 65535 : 65535
2357 : 101 : 98 : 65535 : 65535 : 65535
2358 : 101 : 98 : 65535 : 65535 : 65535
2359 : 101 : 98 : 65535 : 65535 : 65535
2360 : 101 : 98 : 65535 : 65535 : 65535
2361 : 101 : 98 : 65535 : 65535 : 65535
2362 : 101 : 98 : 65535 : 65535 : 65535
2363 : 101 : 98 : 65535 : 65535 : 65535
2364 : 101 : 98 : 65535 : 65535 : 65535
2365 : 2155 : 2154 : 65535 : 65535 : 65535
2366 : 2157 : 2156 : 65535 : 65535 : 65535
2367 : 2157 : 2156 : 65535 : 65535 : 65535
2368 : 2157 : 2157 : 65535 : 65535 : 65535
2369 : 101 : 101 : 65535 : 65535 : 65535
2370 : 101 : 98 : 65535 : 65535 : 65535
2371 : 2157 : 2156 : 65535 : 65535 : 65535
2372 : 2157 : 2156 : 65535 : 65535 : 65535
2373 : 808 : 819 : 820 : 822 : 821
2374 : 101 : 98 : 65535 : 65535 : 65535
2375 : 101 : 98 : 65535 : 65535 : 65535
2376 : 101 : 98 : 65535 : 65535 : 65535
2377 : 101 : 98 : 65535 : 65535 : 65535
2378 : 101 : 98 : 65535 : 65535 : 65535
2379 : 101 : 98 : 65535 : 65535 : 65535
2380 : 101 : 98 : 65535 : 65535 : 65535
2381 : 101 : 98 : 65535 : 65535 : 65535
2382 : 101 : 98 : 65535 : 65535 : 65535
2383 : 2157 : 2156 : 65535 : 65535 : 65535
2384 : 101 : 98 : 65535 : 65535 : 65535
2385 : 101 : 98 : 65535 : 65535 : 65535
2386 : 101 : 98 : 65535 : 65535 : 65535
2387 : 101 : 98 : 65535 : 65535 : 65535
2388 : 101 : 98 : 65535 : 65535 : 65535
2389 : 101 : 98 : 65535 : 65535 : 65535
2390 : 900 : 104 : 65535 : 65535 : 65535
2391 : 101 : 98 : 65535 : 65535 : 65535
2392 : 101 : 98 : 65535 : 65535 : 65535
2393 : 101 : 104 : 65535 : 65535 : 65535
2394 : 2155 : 2154 : 65535 : 65535 : 65535
2395 : 2157 : 2156 : 65535 : 65535 : 65535
2396 : 101 : 98 : 65535 : 65535 : 65535
2397 : 101 : 98 : 65535 : 65535 : 65535
2398 : 101 : 98 : 65535 : 65535 : 65535
2399 : 101 : 98 : 65535 : 65535 : 65535
2400 : 101 : 98 : 65535 : 65535 : 65535
2401 : 101 : 98 : 65535 : 65535 : 65535
2402 : 101 : 98 : 65535 : 65535 : 65535
2403 : 101 : 98 : 65535 : 65535 : 65535
2404 : 101 : 98 : 65535 : 65535 : 65535
2405 : 101 : 98 : 65535 : 65535 : 65535
2406 : 101 : 98 : 65535 : 65535 : 65535
2407 : 101 : 98 : 65535 : 65535 : 65535
2408 : 900 : 104 : 65535 : 65535 : 65535
2409 : 900 : 104 : 65535 : 65535 : 65535
2410 : 2155 : 2154 : 65535 : 65535 : 65535
2411 : 2155 : 2154 : 65535 : 65535 : 65535
2412 : 2336 : 2335 : 65535 : 65535 : 65535
2413 : 2336 : 2335 : 65535 : 65535 : 65535
2414 : 101 : 98 : 65535 : 65535 : 65535
2415 : 2336 : 2335 : 65535 : 65535 : 65535
2416 : 101 : 98 : 65535 : 65535 : 65535
2417 : 357 : 358 : 65535 : 65535 : 65535
2418 : 357 : 358 : 65535 : 65535 : 65535
2419 : 357 : 358 : 65535 : 65535 : 65535
2420 : 195 : 189 : 65535 : 65535 : 65535
2421 : 195 : 189 : 65535 : 65535 : 65535
2422 : 195 : 189 : 65535 : 65535 : 65535
2423 : 101 : 98 : 65535 : 65535 : 65535
2424 : 101 : 98 : 65535 : 65535 : 65535
2425 : 101 : 98 : 65535 : 65535 : 65535
2426 : 101 : 98 : 65535 : 65535 : 65535
2427 : 900 : 104 : 65535 : 65535 : 65535
2428 : 2337 : 104 : 65535 : 65535 : 65535
2429 : 900 : 104 : 65535 : 65535 : 65535
2430 : 101 : 104 : 65535 : 65535 : 65535
2431 : 2337 : 98 : 65535 : 65535 : 65535
2432 : 101 : 98 : 65535 : 65535 : 65535
2433 : 101 : 98 : 65535 : 65535 : 65535
2434 : 2150 : 2150 : 65535 : 65535 : 65535
2435 : 2150 : 2150 : 65535 : 65535 : 65535
2436 : 101 : 98 : 65535 : 65535 : 65535
2437 : 101 : 98 : 65535 : 65535 : 65535
2438 : 101 : 98 : 65535 : 65535 : 65535
2439 : 2150 : 2150 : 65535 : 65535 : 65535
2440 : 2150 : 2150 : 65535 : 65535 : 65535
2441 : 101 : 98 : 65535 : 65535 : 65535
2442 : 101 : 98 : 65535 : 65535 : 65535
2443 : 101 : 98 : 65535 : 65535 : 65535
2444 : 2150 : 2150 : 65535 : 65535 : 65535
2445 : 2150 : 2150 : 65535 : 65535 : 65535
2446 : 101 : 98 : 65535 : 65535 : 65535
2447 : 101 : 98 : 65535 : 65535 : 65535
2448 : 101 : 98 : 65535 : 65535 : 65535
2449 : -1 : -1 : -1 : -1 : -1
2450 : 808 : 819 : 820 : 822 : 821
2451 : 808 : 819 : 820 : 822 : 821
2452 : 808 : 819 : 820 : 822 : 821
2453 : 808 : 819 : 820 : 822 : 821
2454 : 808 : 819 : 820 : 822 : 821
2455 : 2065 : 2064 : 65535 : 65535 : 65535
2456 : 808 : 819 : 820 : 822 : 821
2457 : 808 : 819 : 820 : 822 : 821
2458 : 808 : 819 : 820 : 822 : 821
2459 : 101 : 98 : 65535 : 65535 : 65535
2460 : 2065 : 2064 : 65535 : 65535 : 65535
2461 : 2065 : 2064 : 65535 : 65535 : 65535
2462 : 2561 : 2562 : 65535 : 65535 : 65535
2463 : 4650 : 4649 : 65535 : 65535 : 65535
2464 : 4650 : 4649 : 65535 : 65535 : 65535
2465 : 4650 : 4649 : 65535 : 65535 : 65535
2466 : 4650 : 4649 : 65535 : 65535 : 65535
2467 : 4650 : 4649 : 65535 : 65535 : 65535
2468 : 4650 : 4649 : 65535 : 65535 : 65535
2469 : 808 : 819 : 820 : 822 : 821
2470 : 808 : 819 : 820 : 822 : 821
2471 : 808 : 819 : 820 : 822 : 821
2472 : 808 : 808 : 65535 : 65535 : 65535
2473 : 808 : 819 : 820 : 822 : 821
2474 : 4269 : 4268 : 65535 : 65535 : 65535
2475 : 4269 : 4268 : 65535 : 65535 : 65535
2476 : 4269 : 4268 : 65535 : 65535 : 65535
2477 : 5326 : 5325 : 65535 : 65535 : 65535
2478 : 6247 : 6248 : 65535 : 65535 : 65535
2479 : 6252 : 6253 : 65535 : 65535 : 65535
2480 : 6252 : 6253 : 65535 : 65535 : 65535
2481 : 4264 : 4263 : 65535 : 65535 : 65535
2482 : 4264 : 4263 : 65535 : 65535 : 65535
2483 : 4264 : 4263 : 65535 : 65535 : 65535
2484 : 6186 : 6187 : 65535 : 65535 : 65535
2485 : 6186 : 6187 : 65535 : 65535 : 65535
2486 : 6186 : 6187 : 65535 : 65535 : 65535
2487 : 6186 : 6187 : 65535 : 65535 : 65535
2488 : 6186 : 6187 : 65535 : 65535 : 65535
2489 : 6186 : 6187 : 65535 : 65535 : 65535
2490 : 6580 : 6556 : 65535 : 65535 : 65535
2491 : 6580 : 6556 : 65535 : 65535 : 65535
2492 : 2704 : 2703 : 65535 : 65535 : 65535
2493 : 813 : 1205 : 1206 : 1208 : 1207
2494 : -1 : -1 : -1 : -1 : -1
2495 : -1 : -1 : -1 : -1 : -1
2496 : -1 : -1 : -1 : -1 : -1
2497 : -1 : -1 : -1 : -1 : -1
2498 : 1183 : 1189 : 65535 : 65535 : 65535
2499 : 1183 : 1189 : 65535 : 65535 : 65535
2500 : 1183 : 1189 : 65535 : 65535 : 65535
2501 : 5565 : 5570 : 5790 : 5789 : 5788
2502 : 5565 : 5570 : 5790 : 5789 : 5788
2503 : 5565 : 5570 : 5790 : 5789 : 5788
2504 : 5572 : 5570 : 5790 : 5789 : 5788
2505 : 5572 : 5570 : 5790 : 5789 : 5788
2506 : 5572 : 5570 : 5790 : 5789 : 5788
2507 : 5576 : 5577 : 5793 : 5791 : 5792
2508 : 5576 : 5577 : 5793 : 5791 : 5792
2509 : 5572 : 5570 : 5790 : 5789 : 5788
2510 : 4932 : 4931 : 65535 : 65535 : 65535
2511 : 4932 : 4931 : 65535 : 65535 : 65535
2512 : 4932 : 4931 : 65535 : 65535 : 65535
2513 : 2704 : 2703 : 65535 : 65535 : 65535
2514 : 808 : 819 : 820 : 822 : 821
2515 : 808 : 819 : 820 : 822 : 821
2516 : 808 : 819 : 820 : 822 : 821
2517 : 808 : 819 : 820 : 822 : 821
2518 : 808 : 819 : 820 : 822 : 821
2519 : 808 : 819 : 820 : 822 : 821
2520 : 5483 : 5481 : 65535 : 65535 : 65535
2521 : 5483 : 5479 : 65535 : 65535 : 65535
2522 : 5483 : 5479 : 65535 : 65535 : 65535
2523 : 5483 : 5481 : 65535 : 65535 : 65535
2524 : 5483 : 5481 : 65535 : 65535 : 65535
2525 : 5483 : 5481 : 65535 : 65535 : 65535
2526 : 5483 : 5481 : 65535 : 65535 : 65535
2527 : 5538 : 5539 : 65535 : 65535 : 65535
2528 : 5530 : 5531 : 65535 : 65535 : 65535
2529 : 5530 : 5531 : 65535 : 65535 : 65535
2530 : 5530 : 5531 : 65535 : 65535 : 65535
2531 : 5530 : 5531 : 65535 : 65535 : 65535
2532 : 5530 : 5531 : 65535 : 65535 : 65535
2533 : 5530 : 5531 : 65535 : 65535 : 65535
2534 : 5530 : 5531 : 65535 : 65535 : 65535
2535 : 808 : 819 : 820 : 822 : 821
2536 : 808 : 819 : 820 : 822 : 821
2537 : 808 : 819 : 820 : 822 : 821
2538 : 808 : 819 : 820 : 822 : 821
2539 : 808 : 819 : 820 : 822 : 821
2540 : 808 : 819 : 820 : 822 : 821
2541 : 808 : 819 : 820 : 822 : 821
2542 : 1144 : -1 : -1 : -1 : -1
2543 : 1673 : -1 : -1 : -1 : -1
2544 : 6798 : 6799 : 65535 : 65535 : 65535
2545 : 195 : 189 : 65535 : 65535 : 65535
2546 : 6798 : 6799 : 65535 : 65535 : 65535
2547 : 195 : 189 : 65535 : 65535 : 65535
2548 : 195 : 189 : 65535 : 65535 : 65535
2549 : 195 : 189 : 65535 : 65535 : 65535
2550 : 195 : 189 : 65535 : 65535 : 65535
2551 : 195 : 189 : 65535 : 65535 : 65535
2552 : 195 : 189 : 65535 : 65535 : 65535
2553 : 195 : 189 : 65535 : 65535 : 65535
2554 : 195 : 189 : 65535 : 65535 : 65535
2555 : 195 : 189 : 65535 : 65535 : 65535
2556 : 195 : 189 : 65535 : 65535 : 65535
2557 : 195 : 189 : 65535 : 65535 : 65535
2558 : 195 : 189 : 65535 : 65535 : 65535
2559 : 195 : 189 : 65535 : 65535 : 65535
2560 : 195 : 189 : 65535 : 65535 : 65535
2561 : 195 : 189 : 65535 : 65535 : 65535
2562 : 195 : 189 : 65535 : 65535 : 65535
2563 : 195 : 189 : 65535 : 65535 : 65535
2564 : 195 : 189 : 65535 : 65535 : 65535
2565 : 195 : 189 : 65535 : 65535 : 65535
2566 : 195 : 189 : 65535 : 65535 : 65535
2567 : 195 : 189 : 65535 : 65535 : 65535
2568 : 195 : 189 : 65535 : 65535 : 65535
2569 : 195 : 189 : 65535 : 65535 : 65535
2570 : 195 : 189 : 65535 : 65535 : 65535
2571 : 195 : 189 : 65535 : 65535 : 65535
2572 : 195 : 189 : 65535 : 65535 : 65535
2573 : 195 : 189 : 65535 : 65535 : 65535
2574 : 195 : 189 : 65535 : 65535 : 65535
2575 : 195 : 189 : 65535 : 65535 : 65535
2576 : 195 : 189 : 65535 : 65535 : 65535
2577 : 808 : 819 : 820 : 822 : 821
2578 : 808 : 819 : 820 : 822 : 821
2579 : 808 : 819 : 820 : 822 : 821
2580 : 808 : 819 : 820 : 822 : 821
2581 : 808 : 819 : 820 : 822 : 821
2582 : 808 : 819 : 820 : 822 : 821
2583 : 2180 : 2179 : 65535 : 65535 : 65535
2584 : 2180 : 2179 : 65535 : 65535 : 65535
2585 : 2185 : 2184 : 65535 : 65535 : 65535
2586 : 2191 : 2190 : 65535 : 65535 : 65535
2587 : -1 : -1 : -1 : -1 : -1
2588 : -1 : -1 : -1 : -1 : -1
2589 : -1 : -1 : -1 : -1 : -1
2590 : -1 : -1 : -1 : -1 : -1
2591 : -1 : -1 : -1 : -1 : -1
2592 : 357 : 358 : 65535 : 65535 : 65535
2593 : 6539 : 6541 : 65535 : 65535 : 65535
2594 : 6539 : 6541 : 65535 : 65535 : 65535
2595 : 6539 : 6541 : 65535 : 65535 : 65535
2596 : 6539 : 6541 : 65535 : 65535 : 65535
2597 : 6539 : 6541 : 65535 : 65535 : 65535
2598 : 6539 : 6541 : 65535 : 65535 : 65535
2599 : 6539 : 6541 : 65535 : 65535 : 65535
2600 : 6539 : 6541 : 65535 : 65535 : 65535
2601 : 6539 : 6541 : 65535 : 65535 : 65535
2602 : 6539 : 6541 : 65535 : 65535 : 65535
2603 : 6539 : 6541 : 65535 : 65535 : 65535
2604 : 6539 : 6541 : 65535 : 65535 : 65535
2605 : 6539 : 6541 : 65535 : 65535 : 65535
2606 : 6539 : 6541 : 65535 : 65535 : 65535
2607 : 6539 : 6541 : 65535 : 65535 : 65535
2608 : 6539 : 6541 : 65535 : 65535 : 65535
2609 : 6539 : 6541 : 65535 : 65535 : 65535
2610 : 6539 : 6541 : 65535 : 65535 : 65535
2611 : 6539 : 6541 : 65535 : 65535 : 65535
2612 : 6539 : 6541 : 65535 : 65535 : 65535
2613 : 808 : 819 : 820 : 822 : 821
2614 : 808 : 819 : 820 : 822 : 821
2615 : 808 : 819 : 820 : 822 : 821
2616 : 808 : 819 : 820 : 822 : 821
2617 : 808 : 819 : 820 : 822 : 821
2618 : 808 : 819 : 820 : 822 : 821
2619 : 808 : 819 : 820 : 822 : 821
2620 : 808 : 819 : 820 : 822 : 821
2621 : 808 : 6531 : 6532 : 822 : 821
2622 : 808 : 6531 : 6532 : 822 : 821
2623 : 808 : 6531 : 6532 : 822 : 821
2624 : 808 : 6531 : 6532 : 822 : 821
2625 : 808 : 6531 : 6532 : 822 : 821
2626 : 808 : 6531 : 6532 : 822 : 821
2627 : 808 : 6531 : 6532 : 822 : 821
2628 : 808 : 6531 : 6532 : 822 : 821
2629 : 808 : 6531 : 6532 : 822 : 821
2630 : 808 : 6531 : 6532 : 822 : 821
2631 : 808 : 6531 : 6532 : 822 : 821
2632 : 808 : 6531 : 6532 : 822 : 821
2633 : 808 : 808 : 65535 : 65535 : 65535
2634 : 1276 : 1274 : 65535 : 65535 : 65535
2635 : 317 : 314 : 65535 : 65535 : 65535
2636 : 317 : 314 : 65535 : 65535 : 65535
2637 : 2028 : 2027 : 65535 : 65535 : 65535
2638 : 317 : 314 : 65535 : 65535 : 65535
2639 : 808 : 819 : 820 : 822 : 821
2640 : 2668 : 2667 : 65535 : 65535 : 65535
2641 : 2688 : 2689 : 65535 : 65535 : 65535
2642 : 90 : 4635 : 65535 : 65535 : 65535
2643 : 808 : 819 : 820 : 822 : 821
2644 : 2673 : 2672 : 65535 : 65535 : 65535
2645 : 1276 : 1274 : 65535 : 65535 : 65535
2646 : 1276 : 1274 : 65535 : 65535 : 65535
2647 : 1276 : 1274 : 65535 : 65535 : 65535
2648 : 1276 : 1274 : 65535 : 65535 : 65535
2649 : 1276 : 1274 : 65535 : 65535 : 65535
2650 : 1276 : 1274 : 65535 : 65535 : 65535
2651 : 1276 : 1274 : 65535 : 65535 : 65535
